model,outcome,country,term,estimate,std.error,conf.low,conf.high,or,or_low,or_high
by_country,w1gq13,FR,eisced,-0.06465858363919523,0.08842957311466725,-0.23797736211219445,0.10866019483380397,0.9373874481614903,0.7882205345398277,1.1147834767888953
by_country,w1gq13,FR,hinctnta,0.05558427482435077,0.056407146910682035,-0.05497170159124576,0.1661402512399473,1.0571581051320509,0.9465119323560567,1.1807386901763626
by_country,w1gq13,FR,w1xq3,0.15901116510082153,0.10971405919280547,-0.05602443951477279,0.3740467697164158,1.172351036025161,0.9455160276550946,1.4536051335669422
by_country,w1gq13,FR,hincfel,0.7435817369733487,0.20203117295796108,0.3476079142213626,1.1395555597253348,2.103456064496392,1.4156770740610094,3.125379012160208
by_country,w1gq13,FR,1|2,-0.855072363265971,0.8992430859926421,-2.6175564251582037,0.9074116986262618,0.4252524173150634,0.0729809796036593,2.477900672399819
by_country,w1gq13,FR,2|3,0.7517410690409266,0.91917309013934545,-1.0498050831905785,2.553287221272432,2.120689070317946,0.35000596450865606,12.849272838191224
by_country,w1gq13,FR,3|4,2.1999275386709622,0.9089954454917679,0.41832920339615565,3.9815258739457686,9.024359558654364,1.5194207905621966,53.598756808996484
by_country,w1gq13,FR,4|5,3.275729607392705,0.9230301628510738,1.46662373156046,5.08483548322495,26.462525693293156,4.334575716721165,161.55335881360654
by_country,w1gq13,HU,clusterMid,-0.654541585566351,0.43405277473725584,-1.5052693914410493,0.19618622030834731,0.519680236913086,0.22195749232859438,1.2167534684444117
by_country,w1gq13,HU,clusterHigh,-0.48876118449037365,0.6625204573963339,-1.7872774200081911,0.8097550510274438,0.6133857955451112,0.16741535143762848,2.247357431356467
by_country,w1gq13,HU,gndrFemale,-0.16786483181938186,0.4288877267576529,-1.008469329675637,0.6727396660368733,0.8454681073473116,0.36477690564663356,1.9595986189813823
by_country,w1gq13,HU,age,0.0031896482643699224,0.012161735084181072,-0.020646914490142176,0.02702621101888202,1.0031947406052144,0.979564773643321,1.0273947314732794
by_country,w1gq13,HU,eisced,-0.22884362117498705,0.18685007785234853,-0.5950630442740953,0.13737580192412122,0.7954529157717857,0.5515277941023383,1.1472592097369927
by_country,w1gq13,HU,hinctnta,-0.0719648834479194,0.09146142864190646,-0.25122598956063613,0.10729622266479735,0.9305635734216302,0.7778465664908469,1.113263979663557
by_country,w1gq13,HU,w1xq3,0.2716452140619474,0.17608943835003368,-0.07348374316200473,0.6167741712858996,1.312121396500476,0.929151250730096,1.8529411199753916
by_country,w1gq13,HU,hincfel,-0.32888581497188374,0.3709534347876039,-1.0559411870970148,0.3981695571532473,0.7197251938967871,0.34786486725816435,1.4890964954656838
by_country,w1gq13,HU,1|2,-4.409106877711354,1.605750071912371,-7.5563191868322015,-1.2618945685905056,0.012166039239942314,5.227960211840533e-4,0.28311713324173826
by_country,w1gq13,HU,2|3,-2.8249801852768206,1.4752589196127766,-5.7164345355893325,0.0664741650356917,0.059309832025699005,0.0032914254663635573,1.0687333530304792
by_country,w1gq13,HU,3|4,-0.9920751564123236,1.4622604822242682,-3.8580530375880606,1.8739027247634132,0.3708064107714218,0.021109058082974058,6.51366791112701
by_country,w1gq13,HU,4|5,-0.09879714322715172,1.470307807458648,-2.9805474920341535,2.78295320557985,0.9059264627036395,0.0507650328040895,16.1666940902797
by_country,w1gq13,PL,clusterMid,-0.9017066766539709,0.23125083055946116,-1.3549499759454893,-0.44846337736245256,0.4058763685743126,0.257960198344094,0.6386086986463307
by_country,w1gq13,PL,clusterHigh,-1.6255171661574683,0.3052961538329821,-2.223886632288713,-1.0271477000262235,0.1968098654783096,0.10818780441376326,0.35802670513075596
by_country,w1gq13,PL,gndrFemale,0.19298169133879192,0.22980577050504733,-0.2574293422905778,0.6433927249681616,1.21286058746225,0.7730362453542294,1.9029260444899343
by_country,w1gq13,PL,age,-0.0064180505044923175,0.007223682182566056,-0.020576207418085475,0.007740106409100842,0.9936025011908686,0.979634038249075,1.0077701384664828
by_country,w1gq13,PL,eisced,-0.1114158464133278,0.060842079128060174,-0.23066413024886184,0.007832437422206254,0.894566669229507,0.7940061038874565,1.0078631912001053
by_country,w1gq13,PL,hinctnta,0.019052246649114885,0.05326798869486838,-0.08535109272171387,0.12345558601994364,1.0192348988344482,0.9181898580276878,1.1313997534600757
by_country,w1gq13,PL,w1xq3,0.08424087454363119,0.08668273024319528,-0.08565415481463245,0.25413590390189483,1.087890907477207,0.917911631649681,1.2893470196521746
by_country,w1gq13,PL,hincfel,-0.08418909286113782,0.23152833959488403,-0.5379762998674694,0.3695981141451937,0.9192574146448967,0.5839287541774971,1.447152907497948
by_country,w1gq13,PL,1|2,-4.76699202959423,0.8943994826343956,-6.519982803348903,-3.014001255839558,0.00850592729575601,0.001473694444745283,0.0490948441983117
by_country,w1gq13,PL,2|3,-2.773162075544681,0.8355120248833265,-4.410735552966134,-1.1355885981232277,0.062464175689418595,0.012146240839842106,0.3212329885440732
by_country,w1gq13,PL,3|4,-1.3385612764770667,0.8322000585815899,-2.9696434192291052,0.2925208662749721,0.26222266323359933,0.05132160736785845,1.3398006929218849
by_country,w1gq13,PL,4|5,-0.06396563783220133,0.8440279201284331,-1.7182299632301792,1.5902986875657765,0.9380372319697045,0.17938338225292585,4.905213835921154
by_country,w1gq13,PT,clusterMid,-0.0750463878423375,0.34732731897518554,-0.7557954238805563,0.6057026481958813,0.927700451308138,0.46963690571170913,1.8325393871103208
by_country,w1gq13,PT,clusterHigh,-0.6305478684692057,0.34383612160734195,-1.3044542834035302,0.04335854646511861,0.5323000906689128,0.27132055878431294,1.0443122622026495
by_country,w1gq13,PT,gndrFemale,-0.11547163911049728,0.29671688261917883,-0.6970260426490864,0.4660827644280918,0.890945839895288,0.4980643254896105,1.593738898778604
by_country,w1gq13,PT,age,-0.040487125428048436,0.010524129660209955,-0.061114040530689695,-0.019860210325407173,0.9603215281604354,0.9407159539120452,0.9803357045378857
by_country,w1gq13,PT,eisced,-0.20003029436709524,0.06898553032017933,-0.3352394492490426,-0.06482113948514787,0.8187059505236867,0.7151668196906263,0.9372350827361499
by_country,w1gq13,PT,hinctnta,-0.024167335223319833,0.06559558839874345,-0.15273232602957038,0.1043976555829307,0.9761223564384063,0.8583594515461381,1.1100417814734713
by_country,w1gq13,PT,w1xq3,-0.093241028605023,0.14788907987368582,-0.3830982988642145,0.19661624165416852,0.9109739030635287,0.6817458811463414,1.217276810924599
by_country,w1gq13,PT,hincfel,0.21149742734089566,0.21123802534204564,-0.20252149449487294,0.6255163491766642,1.2355267870353739,0.8166689285233565,1.8692108737895936
by_country,w1gq13,PT,1|2,-5.176860365780607,1.0957067962362574,-7.324406224019439,-3.0293145075417756,0.0056457040634643975,6.592509946187664e-4,0.0483487694859688
by_country,w1gq13,PT,2|3,-3.2347162673197305,1.0588817533729766,-5.310086367817388,-1.1593461668220728,0.03937137430103118,0.004941499912686894,0.31369121557042445
by_country,w1gq13,PT,3|4,-2.058498564054506,1.0338628050030825,-4.084832426816104,-0.03216470129290805,0.12764547759891565,0.01682595865919827,0.9683470809283227
by_country,w1gq13,PT,4|5,-1.171461936671563,1.0324367673867307,-3.1950008170645123,0.852076943721386,0.30991353595808485,0.040966491903802534,2.3445112165224975
by_country,w1gq13,SI,clusterMid,-0.45085781295935434,0.1654397708187584,-0.7751138053746813,-0.1266018205440273,0.6370814204601265,0.4606513534158791,0.8810844324798238
by_country,w1gq13,SI,clusterHigh,-1.276991325493007,0.19925287186808296,-1.6675197781706237,-0.8864628728153903,0.2788750838678855,0.1887145396001831,0.41211086632269595
by_country,w1gq13,SI,gndrFemale,-0.2130496993731505,0.15157897418000751,-0.5101390295794919,0.08403963083319094,0.8081159733611285,0.6004120979677448,1.0876719983022183
by_country,w1gq13,SI,age,-0.01145548843612627,0.004536789946725085,-0.020347433337130825,-0.0025635435351217158,0.9886098758402061,0.9798581787636399,0.9974397395365749
by_country,w1gq13,SI,eisced,-0.04200319926088614,0.060290478996980534,-0.1601703667056365,0.07616396818386424,0.9588667129028078,0.8519986244021119,1.079139504196078
by_country,w1gq13,SI,hinctnta,-0.01168753031417135,0.036141663637828864,-0.08252388938567679,0.05914882875733408,0.9883805035609786,0.9207894404999827,1.0609331263497173
by_country,w1gq13,SI,w1xq3,0.09067168545740745,0.06488324699058018,-0.03649714184414651,0.2178405127589614,1.094909471539292,0.9641608496143619,1.2433887471638676
by_country,w1gq13,SI,hincfel,0.19880166153399745,0.12849118550523905,-0.05303643438712605,0.45063975745512097,1.219939980878774,0.9483454594672436,1.5693158459181815
by_country,w1gq13,SI,1|2,-3.4148046834223575,0.5564166988932823,-4.505361373649858,-2.3242479931948568,0.03288282863589028,0.011049596432291834,0.09785700552260385
by_country,w1gq13,SI,2|3,-1.739211697358555,0.5443658830876599,-2.80614922262271,-0.6722741720944001,0.1756588183628001,0.060437275363048645,0.5105461866581854
by_country,w1gq13,SI,3|4,-0.362519282022018,0.5482359327400543,-1.4370419652232478,0.7120034011792118,0.6959208947872546,0.23762963681005286,2.038070243690263
by_country,w1gq13,SI,4|5,0.8365082200855842,0.5484585172185251,-0.23845072067696593,1.9114671608481344,2.308292837858887,0.7878475118925722,6.763003937793953
by_country,w1gq14,AT,clusterMid,-0.8051248236561529,0.30783488622403415,-1.408470113840245,-0.2017795334720609,0.4470321228926228,0.2445170804440738,0.8172750898831058
by_country,w1gq14,AT,clusterHigh,-1.8595921571635958,0.3558262519044386,-2.556998795650172,-1.1621855186770196,0.1557361332838415,0.07753709626582635,0.3128017991162771
by_country,w1gq14,AT,gndrFemale,-0.16845711811231517,0.2550406019622461,-0.6683275125537329,0.3314132763291025,0.8449674964433405,0.5125651200374576,1.3929353405739948
by_country,w1gq14,AT,age,0.013123460913357369,0.006128542314614412,0.0011117386989833843,0.02513518312773135,1.013209951464182,1.0011123569095257,1.025453735198303
by_country,w1gq14,AT,eisced,-0.10395359496683697,0.08927176687994046,-0.27892304288777586,0.07101585295410191,0.9012671197813955,0.7565981265816035,1.0735982454371606
by_country,w1gq14,AT,hinctnta,-0.03082209739688315,0.05768277738805125,-0.143878263605705,0.08223406881193868,0.9696480606466733,0.8659931645278982,1.0857099109187778
by_country,w1gq14,AT,w1xq3,0.06546737025380718,0.09452237895718195,-0.11979308823531608,0.2507278287429304,1.0676578993388477,0.8871039699767934,1.2849603074715816
by_country,w1gq14,AT,hincfel,0.1819175848680688,0.16316080875555694,-0.13787172398125025,0.5017068937173879,1.1995153315917433,0.87121043998507,1.6515378658092155
by_country,w1gq14,AT,1|2,-1.2716833181997567,0.7681744196982868,-2.7772775146533544,0.23391087825384105,0.28035929045186375,0.06220763642583469,1.2635318790223244
by_country,w1gq14,AT,2|3,1.2268135544916134,0.7928336063175401,-0.3271117596237727,2.7807388686069996,3.4103453249830618,0.7210031594818549,16.130935187568372
by_country,w1gq14,AT,3|4,2.5470053259651673,0.8195053489288102,0.9408043569267694,4.1532062950035655,12.768808051739107,2.5620413854788637,63.63771482625124
by_country,w1gq14,AT,4|5,4.191402677918365,0.9149224552359779,2.398187617008889,5.984617738827842,66.115464651874575,11.003216256419767,397.27063108324285
by_country,w1gq14,BE,clusterMid,-1.0217944230811462,0.17644418372330842,-1.367618668460399,-0.6759701777018934,0.35994846049198737,0.2547127935294998,0.508662687944437
by_country,w1gq14,BE,clusterHigh,-1.694952615404279,0.2427126441414165,-2.1706606565139417,-1.2192445742946163,0.18360792900908093,0.11410220963637427,0.2954532756415334
by_country,w1gq14,BE,gndrFemale,-0.1871640573926589,0.1656071855131238,-0.511748176579425,0.1374200617941071,0.8293076711702126,0.5994467235645468,1.1473099884041762
by_country,w1gq14,BE,age,0.010020872045545231,0.0045147740032185244,0.0011720776008992025,0.01886966649019126,1.0100712491172703,1.0011727647522892,1.0190488237519646
by_country,w1gq14,BE,eisced,-0.0374560263247807,0.05320105944908368,-0.14172818678435903,0.06681613413479762,0.9632367738505901,0.867857119463483,1.0690988893098934
by_country,w1gq14,BE,hinctnta,-0.02505926318174599,0.04009502542561603,-0.10364406897517114,0.05352554261167916,0.9752521137724287,0.9015461285584082,1.0549839384685133
by_country,w1gq14,BE,w1xq3,0.025226937974564923,0.06558906054249655,-0.10332525846854544,0.1537791344176753,1.0255478298654659,0.9018335967579066,1.1662332775390092
by_country,w1gq14,BE,hincfel,0.021042285514769245,0.14406250410574348,-0.2613150340551416,0.30339960508468006,1.0212652354506944,0.7700382931131866,1.354455603660292
by_country,w1gq14,BE,1|2,-1.9139932416962169,0.6145153063741756,-3.118421110138198,-0.7095653732542357,0.14749024489473928,0.04422694279376753,0.4918579256212044
by_country,w1gq14,BE,2|3,0.2603111163502052,0.617053620127628,-0.9490917556300051,1.4697139883304156,1.297333645594442,0.3870924383728533,4.347991386931207
by_country,w1gq14,BE,3|4,1.7021888846808533,0.592524600755445,0.5408620072462069,2.8635157621154996,5.4859423543224795,1.7174867102628517,17.523025555372897
by_country,w1gq14,BE,4|5,3.045695335709306,0.6195972201670297,1.8313070992607936,4.260083572157818,21.024645308094296,6.242040294813049,70.81590144467506
by_country,w1gq14,CZ,clusterMid,-0.798280732408414,0.2606909481181202,-1.3092256018155293,-0.28733586300129876,0.45010214530541626,0.2700290854719117,0.7502597020409181
by_country,w1gq14,CZ,clusterHigh,-1.878841147675174,0.32649467467033977,-2.5187589511731616,-1.2389233441771865,0.15276703765485558,0.0805595230377687,0.2896959529278572
by_country,w1gq14,CZ,gndrFemale,-0.16499008241070626,0.23830252908418822,-0.6320544568405239,0.3020742920191113,0.8479021131911366,0.5314987373486328,1.3526617149466769
by_country,w1gq14,CZ,age,0.004728431209357741,0.00700086939044409,-0.008993020656381554,0.018449883075097036,1.0047396278808163,0.9910472956083644,1.0186211337314515
by_country,w1gq14,CZ,eisced,0.05583106501770723,0.06931865066535291,-0.08003099374329789,0.19169312377871237,1.0574190335811917,0.9230877359989356,1.211298741142706
by_country,w1gq14,CZ,hinctnta,-0.00798195058713553,0.057764674569152755,-0.12119863232135167,0.1052347311470806,0.99204982059226,0.885857982088674,1.1109713593331048
by_country,w1gq14,CZ,w1xq3,0.1341951015107069,0.09687436409828469,-0.05567516314715107,0.32406536616856485,1.1436159190739013,0.9458463317391095,1.3827376884303302
by_country,w1gq14,CZ,hincfel,0.47583722513546645,0.17796546129350974,0.12703133050813042,0.8246431197628025,1.6093610311129163,1.1354525915308624,2.281066552477396
by_country,w1gq14,CZ,1|2,-0.9611037843304213,0.8972016982134946,-2.719586799697045,0.7973792310362022,0.3824704879683788,0.06590197951920998,2.219715936212949
by_country,w1gq14,CZ,2|3,1.5075713650226434,0.9255679312099055,-0.3065084453940172,3.321651175439304,4.515750356708651,0.7360123022392181,27.706060377081194
by_country,w1gq14,CZ,3|4,2.737860498538857,0.9545547933148423,0.8669674823716913,4.608753514706022,15.453886089410256,2.3796834684088313,100.3589756515625
by_country,w1gq14,CZ,4|5,3.7013945957436607,0.9892125917352437,1.7625735428890592,5.640215648598263,40.50375134978766,5.827415216093646,281.52342206106886
by_country,w1gq14,FI,clusterMid,-1.1712050284600908,0.15574810134869868,-1.4764656977640342,-0.8659443591561472,0.3099931655186249,0.22844365219574841,0.4206541164291805
by_country,w1gq14,FI,clusterHigh,-2.1943935181633316,0.18236038564620352,-2.5518133062367254,-1.8369737300899378,0.11142611893392891,0.0779402083210265,0.1592987784884914
by_country,w1gq14,FI,gndrFemale,-0.38396294457386715,0.12987470256593678,-0.638512684105955,-0.1294132050417794,0.6811566672624718,0.5280772579494307,0.8786108440983998
by_country,w1gq14,FI,age,0.009113252838831269,0.0035700576377530667,0.0021160684461031167,0.016110437231559423,1.0091549049601052,1.002118308898976,1.0162409100417942
by_country,w1gq14,FI,eisced,0.07632467485097368,0.04250436178292194,-0.0069823434294139924,0.15963169313136133,1.07931294304516,0.9930419764941962,1.1730787384611763
by_country,w1gq14,FI,hinctnta,0.073039217706518,0.02890921697948383,0.016378193605475905,0.1297002418075601,1.0757727254264555,1.0165130514550655,1.1384870613465226
by_country,w1gq14,FI,w1xq3,0.1256278798532597,0.05982291199101063,0.008377126900569576,0.24287863280594985,1.1338601575603344,1.0084123132128966,1.2749138820078267
by_country,w1gq14,FI,hincfel,0.1287766235143425,0.1066943777478483,-0.0803405142243519,0.3378937612530369,1.137436019325608,0.9228020656515264,1.4019915496676418
by_country,w1gq14,FI,1|2,-0.5702355190735422,0.4471010405022162,-1.4465374559082698,0.30606641776118537,0.5653922623555502,0.2353839058397057,1.3580725036877357
by_country,w1gq14,FI,2|3,1.7956700205341742,0.441132073456536,0.9310670441338863,2.660272996934462,6.023509244931539,2.5372150541562175,14.300192474556306
by_country,w1gq14,FI,3|4,3.310248999610331,0.4408730792618026,2.4461536425039254,4.174344356716737,27.39194520649498,11.543859406853656,64.99721070322069
by_country,w1gq14,FI,4|5,4.685960907012191,0.46693167733153085,3.7707916362015137,5.601130177822869,108.41439842808445,43.41441966206761,270.73221012770927
by_country,w1gq14,FR,clusterMid,-1.4570960049840942,0.27947499221703725,-2.004856924309099,-0.9093350856590894,0.2329116679086562,0.1346795636887073,0.4027919571626944
by_country,w1gq14,FR,clusterHigh,-2.2498462871185065,0.28446953438373035,-2.8073963292094963,-1.6922962450275167,0.10541542702561071,0.06036195061761162,0.1840963080432597
by_country,w1gq14,FR,gndrFemale,0.2078444915599155,0.23348672594357545,-0.24978108215766612,0.6654700652774971,1.2310217203958251,0.778971295121827,1.9454047736756388
by_country,w1gq14,FR,age,0.009519542673114877,0.007235366223556679,-0.004661514540013793,0.023700599886243547,1.0095649976418106,0.9953493334563128,1.0239836911572553
by_country,w1gq14,FR,eisced,-0.08793508043774985,0.08129620060807256,-0.24727270570951526,0.07140254483401558,0.9158203294483699,0.7809277010477689,1.0740134774392083
by_country,w1gq14,FR,hinctnta,-0.0507407443653964,0.046544265472437035,-0.14196582837824412,0.04048433964745134,0.9505250675707363,0.8676509050178843,1.0413150022147784
by_country,w1gq14,FR,w1xq3,0.0940243008539747,0.10813070252178317,-0.11790798171173467,0.30595658341968407,1.0985864421815115,0.8887778326667396,1.357923348879892
by_country,w1gq14,FR,hincfel,0.09541984815831292,0.19216320447359037,-0.2812131117637303,0.4720528080803561,1.10012064180456,0.7548674472041685,1.603282047738293
by_country,w1gq14,FR,1|2,-2.484717036497432,0.947451909308183,-4.34168865582518,-0.6277454171696841,0.08334913593902538,0.013014532570900196,0.5337939279752103
by_country,w1gq14,FR,2|3,-0.25536751616177833,0.9410298922297398,-2.099752213307676,1.5890171809841196,0.7746317559509018,0.12248677508590793,4.898931798202056
by_country,w1gq14,FR,3|4,1.3503256973989974,0.9691042457617399,-0.5490837215588658,3.2497351163568604,3.85868208877689,0.5774786993211187,25.783509382686358
by_country,w1gq14,FR,4|5,2.1829975358738416,1.0353329672220724,0.15378220811159204,4.212212863636092,8.872863161832306,1.166236862188649,67.50575568401639
by_country,w1gq14,HU,clusterMid,-0.3470081173645477,0.6014352847765493,-1.525799614558175,0.8317833798290797,0.7067995908845219,0.21744711345310838,2.297412247701587
by_country,w1gq14,HU,clusterHigh,-0.9351172451097095,0.6760417808297579,-2.2601347875803555,0.38990029736093634,0.39253983945686255,0.10433642055327715,1.4768335423404517
by_country,w1gq14,HU,gndrFemale,0.6756779468920405,0.45811192167004344,-0.22220492046967877,1.5735608142537598,1.9653649374703355,0.8007512571970569,4.823794284080922
by_country,w1gq14,HU,age,-0.023891103777294982,0.011374257439085983,-0.04618423870879029,-0.0015979688457996716,0.97639202937278,0.95486602270069,0.998403307226618
by_country,w1gq14,HU,eisced,-0.46412616124936995,0.21949234564542283,-0.8943232535966156,-0.033929068902124326,0.6286842338752062,0.4088842159529525,0.9666400670470807
by_country,w1gq14,HU,hinctnta,-0.0807896719194645,0.09100502669796033,-0.25915624665957276,0.09757690282064378,0.9223876750729986,0.7717024376953459,1.1024962233726308
by_country,w1gq14,HU,w1xq3,0.01962477711515957,0.2613486961585252,-0.49260925476205125,0.5318588089923704,1.0198186089460535,0.611029979480094,1.7020932361413625
by_country,w1gq14,HU,hincfel,-0.7091576341107406,0.4977152161976457,-1.6846615324156926,0.26634626419421126,0.49205851624206337,0.18550720950836222,1.3051869199478563
by_country,w1gq14,HU,1|2,-4.226505845771427,2.163153955530746,-8.466209691627046,0.013198000084192252,0.014603327784841887,2.1046110597537518e-4,1.0132854781086575
by_country,w1gq14,HU,2|3,-2.706368761457928,2.152034408552171,-6.9242786957111395,1.5115411727952832,0.06677885693710395,9.836123461372387e-4,4.533712647405093
by_country,w1gq14,HU,3|4,-1.5922985111507402,2.1449462963232175,-5.796316000716824,2.611718978415344,0.203457424714389,0.0030387288249002927,13.622447430059687
by_country,w1gq14,HU,4|5,0.18054667814282999,2.511767073312938,-4.742426323104105,5.103519679389764,1.1978720346174396,0.008717469107940322,164.60022898292172
by_country,w1gq14,PL,clusterMid,-1.1622696691210754,0.26710652440742716,-1.6857888369953016,-0.6387505012468494,0.31277547781347015,0.1852982042099819,0.5279516870578209
by_country,w1gq14,PL,clusterHigh,-1.6508785506094943,0.2721074704003648,-2.184199392518508,-1.1175577087004807,0.19188125715175527,0.11256782022653442,0.32707763881403845
by_country,w1gq14,PL,gndrFemale,0.081382356593576885,0.2203801583464683,-0.350554816672735,0.5133195298598888,1.084785592204699,0.7042972254564908,1.6708283641074715
by_country,w1gq14,PL,age,-0.003506080171910336,0.006181922536943687,-0.015622425699536441,0.008610265355715768,0.9965000589503282,0.9844989713983047,1.0086474403092685
by_country,w1gq14,PL,eisced,-0.02955753402400552,0.06647474528963204,-0.1598456406731579,0.10073057262514687,0.9708750176877117,0.8522753354603018,1.105978620701291
by_country,w1gq14,PL,hinctnta,0.003502589890358352,0.054697182536510076,-0.10370191793701457,0.11070709771773128,1.003508731126312,0.9014939765593012,1.1170676672629962
by_country,w1gq14,PL,w1xq3,0.09107536250044306,0.08032862926160211,-0.06636585777976738,0.24851658278065347,1.0953515505797313,0.9357884361758521,1.2821220833423057
by_country,w1gq14,PL,hincfel,-0.025568867044148187,0.20451787545689504,-0.4264165371343106,0.37527880304601424,0.9747552481415095,0.6528443515621737,1.4553971272108468
by_country,w1gq14,PL,1|2,-1.8318807561571382,0.8431802565743939,-3.484483691518192,-0.17927782079608434,0.16011215250305383,0.030669589311139566,0.8358736440546302
by_country,w1gq14,PL,2|3,-0.11621945792984234,0.830661981238333,-1.7442870244836608,1.5118481086239761,0.8902798228902605,0.17476955096754734,4.535104419835065
by_country,w1gq14,PL,3|4,1.3567641626250375,0.8421373826188988,-0.2937947773428311,3.007323102592906,3.8836062297311935,0.7454294547604204,20.23316525968831
by_country,w1gq14,PL,4|5,2.2877464412858783,0.8714378893625397,0.5797595633717005,3.995733319200056,9.852708985553145,1.7856090533128708,54.365693416424584
by_country,w1gq14,PT,clusterMid,-0.5681630137522603,0.3560309274051305,-1.2659708088487105,0.12964478134418977,0.5665652559257406,0.28196542869235663,1.138423922077442
by_country,w1gq14,PT,clusterHigh,-1.0486043897752988,0.41174985790568414,-1.8556192819099242,-0.24158949764067328,0.3504264667621751,0.1563560841922503,0.7853785111197372
by_country,w1gq14,PT,gndrFemale,0.03022468879121086,0.2775834244482474,-0.513828825832649,0.5742782034150707,1.0306860915503726,0.5982007818201786,1.775848262991269
by_country,w1gq14,PT,age,-0.0034173204407456138,0.00843981278938112,-0.019959049544193138,0.01312440866270191,0.9965885119531406,0.9802388137110868,1.0132109117337043
by_country,w1gq14,PT,eisced,-0.1167291607738729,0.07884236401130713,-0.27125735469203177,0.03779903314428597,0.8898261603589133,0.7624202587239218,1.03852250330326
by_country,w1gq14,PT,hinctnta,0.015101493350959998,0.05996183293938641,-0.10242153965724482,0.13262452635916483,1.0152160970707163,0.9026489691221382,1.1418211940726628
by_country,w1gq14,PT,w1xq3,-0.1818115401262391,0.12304316494014356,-0.42297171195274186,0.05934863170026369,0.8337584556236081,0.6550971642692415,1.0611451250888941
by_country,w1gq14,PT,hincfel,0.4046985681185356,0.21263001854458458,-0.012048610260933845,0.8214457464980051,1.4988506305906437,0.9880236836055137,2.2737847787451893
by_country,w1gq14,PT,1|2,-1.276475751305256,0.9403261449851749,-3.1194811291975872,0.5665296265870754,0.2790189017339386,0.04418008623028028,1.7621411402193052
by_country,w1gq14,PT,2|3,0.05874449724834663,0.9480430194506043,-1.7993856766694434,1.9168746711661366,1.0605042443688977,0.16540046638285874,6.799674008905948
by_country,w1gq14,PT,3|4,1.7261992565801376,0.9000520962354699,-0.03787043625116171,3.490268949411437,5.619255920092805,0.9628376816696435,32.794766653443055
by_country,w1gq14,PT,4|5,2.4694042143827772,1.019014435068358,0.4721726219223663,4.466635806843188,11.815405305685962,1.603474154628561,87.06333191255625
by_country,w1gq14,SI,clusterMid,-0.7192276597130248,0.19051190824421255,-1.0926241384976807,-0.3458311809283689,0.48712833955058493,0.3353353716608079,0.7076319387903199
by_country,w1gq14,SI,clusterHigh,-1.356534284877013,0.20303464204706864,-1.7544748709032492,-0.9585936988507768,0.2575518332715133,0.17299806476035606,0.3834317274785962
by_country,w1gq14,SI,gndrFemale,0.05001445377241558,0.16060621831354605,-0.2647679498153118,0.364796857360143,1.05128629131901,0.7673840009158193,1.440221408051635
by_country,w1gq14,SI,age,-0.00717731438400107,0.0044004275504240286,-0.015801993899409977,0.001447365131407836,0.992848381025454,0.9843222025617392,1.0014484130698418
by_country,w1gq14,SI,eisced,0.036201401516170316,0.06482210185619271,-0.09084758352415434,0.163250386556495,1.0368646515762785,0.9131568804467423,1.1773314407513782
by_country,w1gq14,SI,hinctnta,-0.018547533575464223,0.036451444575384,-0.08999105212767476,0.052895984976746316,0.981623413412215,0.9139393630473749,1.0543199742991047
by_country,w1gq14,SI,w1xq3,-0.09464105291750073,0.06485629241898169,-0.22175705022950298,0.032474944394501506,0.9096994098201447,0.8011099701773771,1.0330080101785375
by_country,w1gq14,SI,hincfel,0.10365591815166797,0.13808007151815976,-0.16697604900664004,0.374287885309976,1.1092187272166973,0.8462198789011738,1.4539556626888448
by_country,w1gq14,SI,1|2,-1.5931197406517554,0.5300220746301856,-2.63194391793812,-0.5542955633653912,0.2032904080638998,0.07193848372052378,0.5744768011978053
by_country,w1gq14,SI,2|3,-0.06572113465233698,0.5221911386557803,-1.0891969594636277,0.9577546901589538,0.9363919551534526,0.3364865976178564,2.605838984029641
by_country,w1gq14,SI,3|4,1.1663213872855784,0.5058356337467206,0.17490176304501281,2.157741011526144,3.210161949046271,1.1911291979592704,8.651571766320627
by_country,w1gq14,SI,4|5,1.8769673512008025,0.5104752782483276,0.8764541908360177,2.8774805115655875,6.533660489256153,2.4023662540822524,17.76944681783121
by_country,w1gq15,AT,clusterMid,-0.5134156409711574,0.2882576121784651,-1.0783901791104633,0.05155889716814843,0.5984480003973287,0.34014265388719445,1.052911197953831
