w1gq5,w1gq1,w1gq10,w1gq13,w1gq14,w1gq15,w1gq16,gndr,age,eisced,hinctnta,w1xq3,hincfel,cntry,w1weight,risk_score,cluster
4,5,9,1,2,2,2,Male,51,7,9,1,1,BE,0.65955114,1.0310206442000132,High
3,3,7,2,2,2,2,Female,38,7,8,4,1,BE,0.31896138,-0.3816425642884806,Low
4,5,10,2,1,1,2,Female,55,6,5,4,1,BE,0.297308,1.0880911534142983,High
3,4,7,3,NA,3,3,Female,75,1,5,4,2,BE,1.3845217,-0.09852798968847376,Mid
3,1,7,4,1,2,2,Male,67,NA,5,5,2,BE,1.3862892,-0.9478717134884941,Low
1,1,5,3,3,3,5,Male,46,4,9,4,1,BE,0.4824728,-2.526598813636885,Low
3,3,6,5,3,4,4,Female,72,7,6,4,2,BE,0.22674142,-0.4387130735027658,Low
4,4,5,1,1,3,1,Female,71,6,10,1,1,BE,0.3360889,0.5196240327428656,Mid
2,2,6,4,4,2,4,Female,57,5,8,4,2,BE,1.1241552,-1.4541206889626825,Low
3,1,10,1,1,1,1,Female,60,7,6,2,2,BE,0.25334024,-0.7766601858456383,Low
4,4,7,2,2,2,2,Male,48,7,9,3,1,BE,0.31894353,0.6337650511714361,High
3,3,6,3,3,2,2,Male,34,6,4,3,1,BE,0.25839475,-0.4387130735027658,Low
3,4,8,3,2,3,4,Male,67,1,3,4,2,BE,0.8189333,-0.04145748047418853,Mid
5,4,8,2,1,1,2,Male,69,4,6,4,2,BE,0.2928785,1.423128601245631,High
5,4,9,2,1,1,2,Female,64,7,9,3,1,BE,0.21051721,1.4801991104599164,High
3,3,7,3,3,3,3,Male,40,7,5,5,1,BE,0.29618618,-0.3816425642884806,Low
3,3,5,4,3,3,4,Male,55,4,8,3,1,BE,0.51592153,-0.49578358271705103,Low
5,4,10,2,2,1,2,Female,52,6,9,5,1,BE,0.33431104,1.5372696196742017,High
4,4,9,2,2,2,2,Female,46,7,8,4,2,BE,0.31896138,0.7479060696000066,High
4,4,9,1,1,1,1,Female,74,6,4,4,1,BE,0.2379608,0.7479060696000066,High
3,4,7,5,4,4,2,Male,71,7,8,1,1,BE,0.24135517,-0.09852798968847376,Mid
4,2,6,4,3,1,2,Male,77,7,6,3,1,BE,0.21469907,0.010465392757137247,Mid
5,5,10,2,2,2,2,Female,52,6,8,4,1,BE,0.33431104,1.8203841942742083,High
3,4,7,2,2,2,2,Female,69,6,7,4,1,BE,0.29581353,-0.09852798968847376,Mid
3,1,9,3,1,2,3,Female,45,6,8,2,2,BE,0.35587800000000003,-0.8337306950599236,Low
3,3,7,4,2,2,3,Female,51,6,9,5,1,BE,0.2860975,-0.3816425642884806,Low
3,4,7,4,2,2,2,Female,31,6,8,4,2,BE,0.26050907,-0.09852798968847376,Mid
3,4,2,5,2,5,4,Female,41,6,10,3,1,BE,0.56016475,-0.38388053575990005,Low
2,1,5,5,4,5,5,Male,25,6,8,5,1,BE,0.28110024,-1.7943057727769745,Low
3,3,6,2,2,2,2,Female,84,4,7,4,1,BE,0.95045197,-0.4387130735027658,Low
3,4,10,3,1,1,3,Male,34,7,8,2,2,BE,0.21190582,0.07268353795438197,Mid
3,3,10,2,2,4,2,Female,69,6,9,3,1,BE,0.2352815,-0.21043103664562482,Mid
4,4,8,4,2,1,1,Male,75,7,4,5,1,BE,0.19990696,0.6908355603857214,High
2,2,7,3,2,3,2,Male,56,4,9,4,1,BE,0.31725502,-1.3970501797483972,Low
3,2,6,3,3,1,3,Female,81,5,4,5,1,BE,0.43072256,-0.7218276481027726,Low
3,4,10,2,3,1,2,Female,60,5,1,4,1,BE,0.35711905,0.07268353795438197,Mid
3,3,10,2,1,3,2,Female,19,4,NA,4,1,BE,0.54525626,-0.21043103664562482,Mid
4,5,10,4,1,1,3,Male,60,6,2,3,3,BE,0.31059888,1.0880911534142983,High
3,3,8,5,5,3,2,Male,75,4,5,4,1,BE,0.2554104,-0.3245720550741953,Mid
3,4,7,2,2,2,2,Female,65,6,4,4,2,BE,0.22289644,-0.09852798968847376,Mid
5,4,9,2,2,2,2,Female,65,6,6,2,1,BE,0.25334024,1.4801991104599164,High
1,1,5,3,3,3,3,Male,37,4,2,NA,3,BE,0.5947186,-2.526598813636885,Low
4,5,10,3,1,2,2,Female,72,7,5,4,2,BE,0.4711905,1.0880911534142983,High
5,3,10,1,1,1,1,Female,65,7,6,3,1,BE,0.24720703,1.2541550450741947,High
4,5,10,2,1,1,2,Male,37,6,4,4,2,BE,0.29618618,1.0880911534142983,High
4,4,10,5,1,1,5,Male,41,5,2,2,4,BE,0.61984193,0.8049765788142919,High
5,5,10,2,1,2,2,Female,77,6,1,4,3,BE,0.25809216,1.8203841942742083,High
2,3,5,5,5,3,3,Female,32,6,6,3,1,BE,0.39536253,-1.2280766235769611,Low
5,5,10,2,3,2,2,Female,63,6,4,5,2,BE,0.24139574,1.8203841942742083,High
3,2,6,4,2,3,2,Male,23,4,NA,4,1,BE,0.50477856,-0.7218276481027726,Low
3,3,9,3,2,2,2,Male,67,7,8,3,1,BE,0.2902247,-0.26750154585991004,Mid
3,3,7,2,2,2,2,Male,59,4,9,5,1,BE,0.28648266,-0.3816425642884806,Low
4,4,6,3,2,3,2,Male,51,7,9,2,1,BE,0.24875017,0.576694541957151,High
2,1,8,5,2,5,5,Female,72,6,8,4,2,BE,0.25313,-1.6230942451341188,Low
3,4,8,2,2,2,2,Male,64,7,8,4,1,BE,0.23146577,-0.04145748047418853,Mid
4,4,10,3,3,3,4,Female,37,7,7,3,2,BE,0.7064871,0.8049765788142919,High
3,4,9,4,4,4,3,Male,74,7,10,2,1,BE,0.26250255,0.015613028740096714,Mid
3,4,5,4,2,2,3,Male,53,5,7,2,2,BE,0.3485828,-0.21266900811704426,Mid
4,3,7,3,2,2,3,Male,48,7,10,3,1,BE,0.2524274,0.3506504765714293,Mid
3,3,7,2,2,2,2,Female,59,7,9,4,1,BE,0.22289644,-0.3816425642884806,Low
4,4,8,2,1,3,3,Female,26,6,3,1,1,BE,0.26050907,0.6908355603857214,High
3,4,8,2,NA,NA,2,Female,69,4,NA,4,2,BE,0.4679277,-0.04145748047418853,Mid
4,5,6,2,2,4,2,Male,50,6,8,5,1,BE,0.26095197,0.8598091165571576,High
3,3,7,3,3,3,2,Female,74,4,1,3,3,BE,0.33780387,-0.3816425642884806,Low
4,4,8,3,3,3,2,Female,51,6,8,4,1,BE,0.2966837,0.6908355603857214,High
2,3,2,3,3,3,3,Male,54,4,10,2,1,BE,0.3641057,-1.399288151219817,Low
5,5,10,1,1,1,1,Male,57,5,4,1,2,BE,0.35147998,1.8203841942742083,High
3,4,9,1,1,1,1,Male,52,7,10,3,1,BE,0.22187363,0.015613028740096714,Mid
2,4,10,3,2,3,2,Male,30,6,10,1,2,BE,0.5861192,-0.659609502905528,Low
3,2,8,4,3,2,2,Male,33,6,5,4,1,BE,0.28110024,-0.6076866296742021,Low
4,4,9,2,4,2,2,Female,59,6,NA,4,1,BE,0.22289644,0.7479060696000066,High
3,4,8,5,4,3,4,Male,57,5,3,3,3,BE,0.6578772,-0.04145748047418853,Mid
4,4,10,2,2,1,1,Male,65,7,8,5,1,BE,0.26137632,0.8049765788142919,High
5,2,10,2,2,2,2,Female,78,4,3,3,3,BE,0.31818792,0.9710404704741881,High
4,5,10,2,1,4,3,Female,30,7,8,3,1,BE,0.34826094,1.0880911534142983,High
3,3,8,4,2,2,3,Female,30,6,9,1,1,BE,0.24838102,-0.3245720550741953,Mid
3,1,8,5,1,1,3,Male,68,4,2,4,2,BE,0.32478678,-0.8908012042742088,Low
4,4,7,4,2,2,3,Female,72,6,7,3,1,BE,0.22488108,0.6337650511714361,High
4,5,10,4,3,2,2,Male,57,6,5,3,2,BE,0.5593761,1.0880911534142983,High
3,4,3,5,5,3,2,Male,79,7,10,4,1,BE,0.23819779,-0.32681002654561475,Mid
3,3,8,4,2,2,3,Female,62,7,6,5,2,BE,0.3002022,-0.3245720550741953,Mid
4,4,8,2,3,2,2,Female,88,2,2,2,1,BE,1.1194197,0.6908355603857214,High
4,4,10,1,1,2,2,Male,36,4,6,4,1,BE,0.50754833,0.8049765788142919,High
3,2,9,4,2,3,2,Female,62,5,1,3,3,BE,0.6710087,-0.5506161204599169,Low
4,4,7,2,2,3,3,Female,20,4,NA,3,1,BE,0.89877844,0.6337650511714361,High
3,3,8,3,2,2,2,Female,35,7,6,4,2,CZ,0.26257157,-0.3245720550741953,Mid
2,2,0,5,5,5,4,Male,71,3,3,3,2,CZ,0.3526926,-1.796543744248394,Low
4,3,4,4,4,4,3,Male,65,3,2,4,3,CZ,0.21173885,0.1794389489285736,Mid
3,4,10,3,1,2,1,Female,45,7,10,4,1,CZ,0.49803653,0.07268353795438197,Mid
3,4,2,4,4,2,3,Female,41,5,8,4,2,CZ,0.4958191,-0.38388053575990005,Low
3,3,7,5,2,2,4,Female,77,5,1,4,3,CZ,0.18327825,-0.3816425642884806,Low
3,2,5,3,3,3,3,Female,52,4,8,3,1,CZ,0.3920696,-0.7788981573170578,Low
3,3,8,2,2,2,2,Male,69,7,10,4,1,CZ,0.12335189,-0.3245720550741953,Mid
4,3,0,5,4,4,4,Male,25,4,7,3,1,CZ,1.6759156,-0.04884308792856739,Mid
3,3,5,2,2,NA,2,Female,66,5,NA,4,2,CZ,0.43528602,-0.49578358271705103,Low
3,2,8,3,2,2,4,Female,32,4,6,4,2,CZ,0.40595424,-0.6076866296742021,Low
3,4,6,4,2,3,3,Female,53,5,8,4,3,CZ,0.12292462,-0.15559849890275898,Mid
3,2,5,NA,3,3,5,Female,NA,3,NA,5,3,CZ,0.18284081,-0.7788981573170578,Low
1,1,3,3,2,3,3,Female,52,4,2,4,4,CZ,0.3968398,-2.640739832065455,Low
4,4,8,2,2,2,2,Male,75,3,2,5,3,CZ,0.20179377,0.6908355603857214,High
2,3,2,3,2,3,4,Female,33,7,NA,4,1,CZ,0.4101489,-1.399288151219817,Low
1,1,0,5,5,5,4,Female,53,7,9,4,1,CZ,0.41761285,-2.8119513597083112,Low
2,2,5,2,3,3,4,Male,59,4,NA,4,1,CZ,0.35959423,-1.511191198176968,Low
3,3,6,5,5,4,3,Male,70,5,7,4,3,CZ,1.4924185,-0.4387130735027658,Low
2,3,4,5,3,2,1,Female,57,7,5,5,2,CZ,0.1514253,-1.2851471327912465,Low
4,3,6,3,2,2,4,Male,69,4,2,4,3,CZ,1.8268244,0.29357996735714403,Mid
4,5,10,2,1,1,2,Male,70,7,8,3,2,CZ,0.07758846,1.0880911534142983,High
3,4,7,2,2,1,2,Female,31,7,5,4,4,CZ,0.291419,-0.09852798968847376,Mid
2,2,3,4,3,3,3,Male,56,3,4,3,2,CZ,0.18793471,-1.6253322166055384,Low
3,3,5,2,2,NA,2,Male,73,3,2,4,3,CZ,0.59076935,-0.49578358271705103,Low
3,3,2,5,2,4,5,Male,75,4,5,4,2,CZ,0.22097044,-0.6669951103599068,Low
2,3,2,5,2,2,2,Male,53,4,NA,3,1,CZ,0.024962503,-1.399288151219817,Low
4,5,10,1,1,2,1,Male,38,7,NA,4,1,CZ,0.100553416,1.0880911534142983,High
3,3,3,5,2,2,4,Female,32,6,8,1,1,CZ,0.054336008,-0.6099246011456215,Low
4,4,6,2,2,2,3,Male,71,3,NA,2,1,CZ,0.6965341,0.576694541957151,High
4,4,7,4,5,4,4,Female,50,7,NA,2,2,CZ,0.20345242,0.6337650511714361,High
5,5,9,5,1,2,2,Male,72,7,3,4,2,CZ,0.16370058,1.763313685059923,High
4,4,8,3,1,1,2,Male,51,5,9,4,2,CZ,1.0945048,0.6908355603857214,High
2,3,8,3,2,3,2,NA,87,5,1,3,2,CZ,0.083218716,-1.0568650959341053,Low
3,3,5,5,4,5,3,Male,52,5,10,4,1,CZ,0.7053737,-0.49578358271705103,Low
3,4,5,3,2,2,2,Male,67,4,3,4,2,CZ,0.7387458,-0.21266900811704426,Mid
2,4,5,3,2,3,2,NA,NA,4,NA,3,2,CZ,1.1876171,-0.9449620489769542,Low
4,5,6,3,2,2,2,Female,57,4,1,5,2,CZ,0.44655868,0.8598091165571576,High
3,2,9,4,2,4,4,Female,67,5,1,3,2,CZ,0.16134243,-0.5506161204599169,Low
1,1,1,4,5,5,4,Male,80,7,5,4,2,CZ,0.23219241,-2.7548808504940254,Low
2,4,5,4,2,1,4,Female,88,5,2,3,2,CZ,0.21910307,-0.9449620489769542,Low
4,4,5,3,3,3,2,Female,55,3,7,4,2,CZ,0.28206,0.5196240327428656,Mid
3,2,5,3,3,3,4,Female,40,4,7,3,3,CZ,0.3989498,-0.7788981573170578,Low
3,4,7,3,1,2,3,Female,NA,7,6,3,2,CZ,0.1110344,-0.09852798968847376,Mid
3,4,6,3,3,2,2,Female,47,5,9,4,2,CZ,0.1488001,-0.15559849890275898,Mid
3,3,5,2,2,2,2,Female,53,3,8,4,2,CZ,1.5062041,-0.49578358271705103,Low
2,3,2,4,2,2,4,Male,81,5,4,4,2,CZ,0.29627267,-1.399288151219817,Low
4,3,5,3,4,2,4,Female,75,7,5,3,2,CZ,0.19122417,0.23650945814285881,Mid
4,5,9,3,4,2,2,Male,70,4,NA,3,2,CZ,0.06427874,1.0310206442000132,High
5,3,8,2,2,2,3,Female,65,2,8,2,2,CZ,0.56401145,1.1400140266456242,High
4,3,10,3,3,3,2,Female,72,5,3,3,3,CZ,2.083613,0.5218620042142851,Mid
1,1,0,5,5,5,5,Male,55,7,10,4,1,CZ,0.10960373,-2.8119513597083112,Low
2,1,4,5,3,2,3,Male,25,4,6,3,2,CZ,0.39912233,-1.8513762819912598,Low
3,3,5,4,3,2,3,Female,22,3,NA,4,4,CZ,0.5688828,-0.49578358271705103,Low
3,3,5,2,2,NA,2,Female,83,4,NA,3,2,CZ,1.479929,-0.49578358271705103,Low
3,3,7,3,2,3,3,Female,52,3,NA,3,NA,CZ,0.38700062,-0.3816425642884806,Low
4,5,9,2,4,1,2,Male,42,4,8,4,2,CZ,1.0799704,1.0310206442000132,High
4,4,10,3,2,3,2,Female,37,5,1,3,3,CZ,0.19183867,0.8049765788142919,High
2,3,2,5,5,4,5,Male,81,7,7,2,2,CZ,0.22501695,-1.399288151219817,Low
4,4,7,2,2,1,2,Female,36,6,5,1,2,CZ,0.018564733,0.6337650511714361,High
5,4,10,2,2,2,2,Male,73,3,NA,4,3,CZ,0.4275802,1.5372696196742017,High
3,4,9,2,2,2,2,Male,36,7,10,3,1,CZ,0.17120118,0.015613028740096714,Mid
5,5,8,3,1,2,2,Female,43,7,NA,1,2,CZ,0.07406435,1.7062431758456378,High
3,3,1,3,2,3,2,Female,32,3,1,1,4,CZ,0.9151651,-0.7240656195741919,Low
4,4,7,4,4,2,4,Female,63,5,5,4,1,CZ,0.5610662,0.6337650511714361,High
4,3,8,5,2,3,2,Male,62,3,10,3,2,CZ,0.37671036,0.4077209857857146,Mid
2,5,2,5,5,5,5,Male,65,4,6,3,2,CZ,0.23160294,-0.8330590020198032,Low
5,5,8,1,1,1,1,Male,90,7,3,5,1,CZ,0.057130937,1.7062431758456378,High
4,2,6,5,1,2,2,Female,66,4,6,1,3,CZ,0.59198016,0.010465392757137247,Mid
4,5,8,4,4,1,4,Female,55,7,5,1,2,CZ,0.059721157,0.973950134985728,High
3,3,8,3,3,3,2,Female,38,5,8,1,2,CZ,0.11235029,-0.3245720550741953,Mid
4,4,9,1,1,1,2,Female,31,6,6,1,2,CZ,0.21567066,0.7479060696000066,High
4,5,8,2,2,2,2,Male,43,7,4,4,2,CZ,0.08618274,0.973950134985728,High
4,4,2,5,1,2,3,Female,63,7,6,1,3,CZ,0.073008925,0.3484125051000099,Mid
2,3,5,3,2,3,3,Female,67,2,NA,4,2,CZ,0.8285873,-1.2280766235769611,Low
2,2,5,4,3,2,2,Female,81,2,2,2,3,CZ,2.9568021,-1.511191198176968,Low
2,3,8,4,4,3,3,Male,56,2,4,4,3,CZ,0.22945113,-1.0568650959341053,Low
3,4,4,NA,1,4,2,Female,38,5,9,3,1,CZ,1.4474562,-0.26973951733132945,Mid
3,3,4,4,2,3,3,Male,35,5,4,3,2,CZ,0.50840044,-0.5528540919313362,Low
4,3,5,2,2,2,3,Female,87,2,NA,3,2,CZ,1.3725669,0.23650945814285881,Mid
4,2,8,2,1,2,3,Male,70,3,NA,3,2,CZ,2.7321055,0.12460641118570773,Mid
1,2,9,4,5,4,2,Female,60,3,6,4,4,CZ,0.49515578,-2.015202202179737,Low
3,2,1,2,4,2,4,Male,63,3,1,4,3,CZ,0.40388525,-1.0071801941741987,Low
2,3,5,4,3,3,3,Female,53,4,9,3,2,CZ,1.2618043,-1.2280766235769611,Low
2,2,4,5,4,4,4,Male,78,5,6,2,2,CZ,0.145813,-1.568261707391253,Low
5,1,10,1,1,1,2,Female,55,3,1,3,2,CZ,0.23774306,0.6879258958741814,High
3,2,5,4,2,3,4,Male,74,7,5,1,2,CZ,0.21104153,-0.7788981573170578,Low
2,1,2,5,4,3,5,Female,64,3,NA,4,2,CZ,0.31439716,-1.9655173004198303,Low
3,4,7,2,2,4,2,Male,54,7,10,2,1,CZ,0.11230487,-0.09852798968847376,Mid
3,2,6,4,2,2,2,Female,58,5,NA,4,1,CZ,0.16703348,-0.7218276481027726,Low
3,2,7,5,3,3,3,Female,31,3,8,4,3,CZ,0.7832849,-0.6647571388884873,Low
3,3,10,2,2,2,2,Female,57,3,1,4,3,CZ,0.46915767,-0.21043103664562482,Mid
4,4,6,2,2,1,1,Female,43,7,8,1,1,CZ,0.053723015,0.576694541957151,High
2,1,5,3,2,3,3,Female,31,3,9,1,1,CZ,0.20307344,-1.7943057727769745,Low
5,5,0,4,5,5,2,Male,62,4,4,4,3,CZ,0.5788704,1.2496791021313558,High
3,2,8,2,2,2,2,Female,26,3,3,3,3,CZ,0.50666046,-0.6076866296742021,Low
3,2,5,2,2,4,2,Male,76,5,4,2,2,CZ,0.16128388,-0.7788981573170578,Low
4,4,5,2,3,2,2,Male,68,7,6,2,2,CZ,0.04241162,0.5196240327428656,Mid
3,4,8,3,2,2,3,Female,83,5,3,4,2,CZ,0.27156943,-0.04145748047418853,Mid
2,4,7,3,2,2,2,Female,57,7,9,3,1,CZ,0.11729612,-0.8308210305483837,Low
4,4,10,2,1,2,3,Male,26,4,9,1,1,CZ,0.4436829,0.8049765788142919,High
3,3,6,4,2,3,4,Female,44,5,7,3,3,CZ,0.9149814,-0.4387130735027658,Low
3,4,7,2,1,3,3,Female,69,5,2,4,4,CZ,0.38604093,-0.09852798968847376,Mid
1,2,5,2,3,3,3,Female,18,2,9,3,1,CZ,0.784001,-2.243484239036878,Low
3,4,5,5,5,2,2,Male,55,5,8,3,2,CZ,0.400492,-0.21266900811704426,Mid
3,4,6,3,1,5,2,Female,63,5,2,3,3,CZ,0.19480437,-0.15559849890275898,Mid
3,3,7,3,3,1,2,Female,55,4,NA,3,1,CZ,0.23966397,-0.3816425642884806,Low
3,3,8,3,2,2,2,Male,72,4,3,3,2,CZ,1.1542121,-0.3245720550741953,Mid
2,4,5,4,2,2,3,Male,48,6,7,4,1,CZ,0.6876285,-0.9449620489769542,Low
2,3,10,2,2,2,2,Female,47,4,1,1,2,CZ,0.08166775,-0.9427240775055349,Low
1,1,1,5,3,3,5,Male,41,5,NA,4,1,CZ,0.4931716,-2.7548808504940254,Low
1,3,3,5,5,4,5,Male,64,3,2,4,4,CZ,0.9914032,-2.0745106828654416,Low
3,4,5,3,3,3,3,Male,46,4,10,4,3,CZ,0.026766611,-0.21266900811704426,Mid
3,3,8,3,1,3,3,Female,74,5,1,3,2,CZ,0.7959029,-0.3245720550741953,Mid
2,1,7,3,3,3,4,Female,38,5,2,3,2,CZ,0.3646193,-1.680164754348404,Low
2,4,3,2,1,1,2,Female,89,5,3,1,2,CZ,0.17434567,-1.0591030674055248,Low
4,1,3,3,3,2,2,Male,76,3,4,4,2,CZ,0.34741133,-0.4438607094857252,Low
3,4,7,4,3,2,2,Male,85,4,3,3,1,CZ,0.287431,-0.09852798968847376,Mid
4,3,5,5,1,1,2,Male,37,4,NA,4,1,CZ,0.59400356,0.23650945814285881,Mid
4,4,7,3,2,2,1,Male,50,4,10,2,1,CZ,0.026766611,0.6337650511714361,High
5,4,6,3,2,3,3,Male,62,4,5,2,2,CZ,0.20507306,1.3089875828170607,High
4,1,5,2,2,4,2,Female,49,3,5,3,2,CZ,0.98157495,-0.3297196910571547,Mid
2,3,5,4,3,3,3,Female,51,4,NA,4,2,CZ,0.1829005,-1.2280766235769611,Low
4,2,8,1,5,4,3,Female,41,3,NA,4,3,CZ,2.3075109,0.12460641118570773,Mid
2,3,5,5,4,3,5,Female,37,4,NA,3,2,CZ,0.27791774,-1.2280766235769611,Low
3,4,8,3,3,3,3,Female,41,3,NA,NA,3,CZ,0.862747,-0.04145748047418853,Mid
5,5,9,3,1,3,3,Female,40,5,7,1,2,CZ,0.31117034,1.763313685059923,High
4,3,7,3,2,3,3,Male,90,4,6,4,2,CZ,0.9639371,0.3506504765714293,Mid
2,4,5,4,4,3,5,Female,46,1,8,2,2,CZ,0.7994249,-0.9449620489769542,Low
4,5,6,2,3,3,4,Female,34,5,6,1,2,CZ,0.27541134,0.8598091165571576,High
2,3,7,2,2,2,3,Female,26,6,3,1,3,CZ,0.2677243,-1.1139356051483906,Low
3,3,5,4,2,3,4,Female,49,3,5,4,4,CZ,0.5378618,-0.49578358271705103,Low
3,2,8,2,2,4,2,Male,72,7,6,4,2,CZ,0.11853071,-0.6076866296742021,Low
5,5,10,2,3,3,2,Female,42,5,5,3,3,CZ,0.13323505,1.8203841942742083,High
4,4,7,2,2,3,2,Female,42,5,NA,3,2,CZ,1.0853425,0.6337650511714361,High
3,2,10,3,2,1,3,Male,47,3,8,1,1,CZ,0.582714,-0.49354561124563157,Low
4,4,6,3,2,2,3,Female,38,3,6,4,3,CZ,0.13281004,0.576694541957151,High
3,2,6,2,2,3,3,Male,44,7,10,1,2,CZ,0.5267947,-0.7218276481027726,Low
3,3,1,5,4,5,5,Male,76,7,NA,3,2,CZ,0.26029876,-0.7240656195741919,Low
3,3,7,2,2,3,2,Male,62,7,10,4,1,CZ,0.27353683,-0.3816425642884806,Low
3,2,1,2,2,2,2,Male,45,4,3,3,2,CZ,0.25172484,-1.0071801941741987,Low
3,3,5,3,2,4,2,Male,19,2,8,3,2,CZ,2.908855,-0.49578358271705103,Low
4,2,8,2,4,2,2,Male,70,3,3,1,1,CZ,0.18513083,0.12460641118570773,Mid
2,3,5,2,2,2,2,Female,71,7,6,4,2,CZ,0.19636333,-1.2280766235769611,Low
5,5,5,1,1,1,1,Male,83,7,4,5,2,CZ,0.03356749,1.5350316482027822,High
3,3,5,4,2,2,3,Male,20,5,10,4,1,CZ,0.409387,-0.49578358271705103,Low
4,4,9,2,2,4,3,Male,20,4,1,4,1,CZ,0.9646763,0.7479060696000066,High
3,4,3,4,2,2,3,Female,71,4,5,4,2,CZ,0.6056927,-0.32681002654561475,Mid
3,4,10,2,3,2,3,Male,58,4,8,3,1,CZ,0.3598482,0.07268353795438197,Mid
3,4,6,2,3,2,2,Female,62,5,9,3,NA,CZ,0.20890142,-0.15559849890275898,Mid
2,3,9,2,2,2,3,Female,46,5,8,3,2,CZ,0.04303715,-0.9997945867198201,Low
4,3,8,2,2,2,2,Male,70,3,5,3,2,CZ,0.7436503,0.4077209857857146,Mid
2,3,8,2,2,1,2,Female,56,4,NA,2,1,CZ,0.10336643,-1.0568650959341053,Low
3,3,3,5,2,2,3,Male,60,3,2,4,3,CZ,0.35304278,-0.6099246011456215,Low
2,3,3,5,4,2,4,Female,39,7,10,4,2,CZ,0.12076016,-1.3422176420055318,Low
3,3,10,1,1,1,5,Female,49,4,3,1,2,CZ,0.31820798,-0.21043103664562482,Mid
3,4,5,NA,NA,NA,2,Female,77,5,NA,4,2,CZ,0.6676478,-0.21266900811704426,Mid
3,4,8,3,3,4,3,Female,23,6,7,2,1,CZ,0.1922917,-0.04145748047418853,Mid
3,4,10,2,2,1,2,Female,57,5,10,4,1,CZ,0.080639064,0.07268353795438197,Mid
5,3,5,5,5,5,4,Female,75,5,NA,1,2,CZ,0.15077454,0.9688024990027687,High
3,4,7,1,2,2,1,Female,69,7,7,3,2,CZ,0.39536148,-0.09852798968847376,Mid
4,2,4,5,3,2,4,Female,73,5,3,2,2,CZ,0.118392326,-0.10367562567143322,Mid
2,3,10,2,2,2,2,Female,53,5,NA,3,2,CZ,1.0171907,-0.9427240775055349,Low
3,2,5,4,3,3,3,Male,62,3,8,3,1,CZ,0.34278268,-0.7788981573170578,Low
3,3,10,3,2,3,2,Male,71,7,7,4,2,CZ,0.010329272,-0.21043103664562482,Mid
4,4,8,2,2,2,2,Male,45,5,8,4,1,CZ,0.07963183,0.6908355603857214,High
5,2,6,4,2,3,3,Female,57,3,6,4,1,CZ,0.58668524,0.7427584336170471,High
1,3,4,4,3,3,4,Female,69,3,NA,4,2,CZ,0.46601436,-2.0174401736511562,Low
3,4,7,3,3,2,2,Female,76,3,2,1,2,CZ,0.19090652,-0.09852798968847376,Mid
5,3,7,4,3,4,3,Female,29,3,1,1,4,CZ,0.24695751,1.082943517431339,High
2,3,4,5,3,3,4,Female,33,3,3,4,4,CZ,2.4667354,-1.2851471327912465,Low
3,3,0,5,5,5,5,Female,46,4,1,3,4,CZ,0.095247574,-0.7811361287884773,Low
3,3,8,2,2,1,2,Male,67,7,9,4,1,CZ,0.39643,-0.3245720550741953,Mid
4,3,7,2,2,3,4,Male,76,3,5,4,2,CZ,0.806286,0.3506504765714293,Mid
2,3,5,2,2,2,3,Male,45,3,8,2,1,CZ,1.0323293,-1.2280766235769611,Low
4,4,6,3,2,4,3,Female,68,4,NA,3,2,CZ,0.26731455,0.576694541957151,High
3,2,8,2,3,2,3,Male,54,5,NA,3,2,CZ,0.44442695,-0.6076866296742021,Low
5,3,10,1,1,1,1,Female,64,7,6,1,1,CZ,0.06951535,1.2541550450741947,High
2,4,7,3,2,3,2,Female,60,4,5,3,2,CZ,0.43166178,-0.8308210305483837,Low
3,3,10,3,1,3,4,Female,83,4,2,3,2,CZ,0.06662007,-0.21043103664562482,Mid
3,4,5,3,1,1,2,Male,72,4,3,4,2,CZ,0.07478231,-0.21266900811704426,Mid
2,4,4,3,3,2,2,Male,70,3,4,3,1,CZ,0.6858111,-1.0020325581912395,Low
2,3,4,5,2,4,3,Male,49,4,10,5,1,CZ,0.16135941,-1.2851471327912465,Low
3,4,8,3,2,3,3,Female,46,5,9,4,2,CZ,0.27291554,-0.04145748047418853,Mid
3,4,8,2,2,3,2,Male,51,5,9,4,1,CZ,1.1332778,-0.04145748047418853,Mid
4,5,8,3,1,2,2,Male,21,4,9,3,1,CZ,0.2967122,0.973950134985728,High
5,5,7,2,2,2,2,Male,43,7,9,1,1,CZ,0.26128235,1.6491726666313526,High
2,3,7,4,4,3,4,Male,38,6,NA,4,1,CZ,1.126456,-1.1139356051483906,Low
3,3,5,2,3,3,3,Female,66,4,1,3,3,CZ,1.5341712,-0.49578358271705103,Low
3,4,9,2,3,2,2,Male,79,7,NA,2,2,CZ,0.2870934,0.015613028740096714,Mid
3,3,6,3,3,3,3,Female,46,2,8,3,2,CZ,0.3918518,-0.4387130735027658,Low
2,3,3,4,NA,5,4,Female,50,7,6,4,2,CZ,0.20854083,-1.3422176420055318,Low
5,3,8,2,1,2,2,Female,33,4,6,4,2,CZ,0.015177743,1.1400140266456242,High
4,4,5,3,2,3,2,Male,71,7,NA,1,2,CZ,0.23392859,0.5196240327428656,Mid
5,5,10,1,1,1,1,Male,52,3,1,1,4,CZ,0.05023762,1.8203841942742083,High
4,4,9,2,2,2,2,Female,76,2,NA,2,2,CZ,1.2448696,0.7479060696000066,High
